city,locality,property_type,bhk,area_sqft,bathrooms,balcony,price_inr,price_per_sqft,data_source,record_type
Kolkata,"SP Paul Pally, Ariadaha",Apartment,3,1303,3,0,8500000,6523.41,India real-estate dataset (uploaded),real_dataset
Kolkata,"Chowhati, Rajpur",Apartment,1,468,2,0,1600000,3418.8,India real-estate dataset (uploaded),real_dataset
Kolkata,"Emboss aaloy, Harinavi",Apartment,2,867,3,0,3400000,3921.57,India real-estate dataset (uploaded),real_dataset
Kolkata,"Kalpana apartment subhasgram,Subhasgram",Apartment,2,850,3,1,3000000,3529.41,India real-estate dataset (uploaded),real_dataset
Kolkata,"Mononeer Apartment,South Purbachal, Haltu",Apartment,2,876,3,1,4600000,5251.14,India real-estate dataset (uploaded),real_dataset
Kolkata,"Kamal chaya complex ,Beharapara, Baruipur",Apartment,3,1000,3,1,4200000,4200.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"The Vedic Village,Jagatpur, Baguiati",Apartment,3,1400,3,1,7200000,5142.86,India real-estate dataset (uploaded),real_dataset
Kolkata,"Siddha Waterfront,Kulinpara, Khardah",Apartment,3,1170,3,1,4200000,3589.74,India real-estate dataset (uploaded),real_dataset
Kolkata,"Rajbari, Dum Dum",Apartment,2,1090,3,0,5000000,4587.16,India real-estate dataset (uploaded),real_dataset
Kolkata,Basina,Apartment,3,1143,3,1,4600000,4024.5,India real-estate dataset (uploaded),real_dataset
Kolkata,"CPT Colony, Taratala",Apartment,3,1080,3,0,9000000,8333.33,India real-estate dataset (uploaded),real_dataset
Kolkata,"CPT Colony, Taratala",Apartment,3,1080,3,1,9000000,8333.33,India real-estate dataset (uploaded),real_dataset
Kolkata,"CPT Colony, Taratala",Apartment,3,1080,3,1,9800000,9074.07,India real-estate dataset (uploaded),real_dataset
Kolkata,"Satgachi, South Dum Dum",Apartment,4,2284,4,1,14500000,6348.51,India real-estate dataset (uploaded),real_dataset
Kolkata,Deshbandhu Nagar,Apartment,3,1733,3,1,10600000,6116.56,India real-estate dataset (uploaded),real_dataset
Kolkata,Teghoria,Apartment,3,1500,3,0,7500000,5000.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"SOHAM Apartment,Rani Rashmoni Bagan, Santoshpur",Apartment,1,425,2,1,2000000,4705.88,India real-estate dataset (uploaded),real_dataset
Kolkata,"Block A, Lake Town",Apartment,2,745,2,1,2400000,3221.48,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sonarpr,Krishnapur, Keshtopur",Apartment,3,1022,3,1,3200000,3131.12,India real-estate dataset (uploaded),real_dataset
Kolkata,Harinavi,Apartment,3,1125,3,0,3500000,3111.11,India real-estate dataset (uploaded),real_dataset
Kolkata,"Ghosh Para, Keshtopur",Apartment,2,820,3,0,2600000,3170.73,India real-estate dataset (uploaded),real_dataset
Kolkata,"Greater Bakul Bithi, Thakurpukur",House,6,1500,3,1,9200000,6133.33,India real-estate dataset (uploaded),real_dataset
Kolkata,Golf Green,Apartment,3,1200,3,1,6000000,5000.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Vivekananda apartment ,Madhyamgram",Apartment,2,830,3,1,1700000,2048.19,India real-estate dataset (uploaded),real_dataset
Kolkata,"no 526,Durganagar, North Dum Dum",Apartment,2,570,2,0,1710000,3000.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Panchanan Tala, Behala",Apartment,2,760,2,0,3300000,4342.11,India real-estate dataset (uploaded),real_dataset
Kolkata,"Madhusudhan Apartment,Desh Bandhu Nagar, Baguiati",Apartment,3,970,3,0,2500000,2577.32,India real-estate dataset (uploaded),real_dataset
Kolkata,"Suraj tori,Sakher Bazar, Purba Barisha",Apartment,1,700,2,1,2000000,2857.14,India real-estate dataset (uploaded),real_dataset
Kolkata,Kalikapur,Apartment,3,851,3,0,5500000,6462.98,India real-estate dataset (uploaded),real_dataset
Kolkata,"Babupara, Purba Putiary",Apartment,2,680,2,1,2250000,3308.82,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sahapur colony,Sahapur, New Alipore",Apartment,2,800,2,0,2800000,3500.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Rani Rashmoni Bagan, Santoshpur",Apartment,2,987,3,1,3200000,3242.15,India real-estate dataset (uploaded),real_dataset
Kolkata,Sarada Pally,Apartment,3,1491,3,0,4500000,3018.11,India real-estate dataset (uploaded),real_dataset
Kolkata,"Eden City ,Jagannathgarh, Mahheshtala",Apartment,3,1524,3,1,5900000,3871.39,India real-estate dataset (uploaded),real_dataset
Kolkata,"Kanishka Co,Jadavpur",Apartment,2,635,2,0,2500000,3937.01,India real-estate dataset (uploaded),real_dataset
Kolkata,"Purbachal, Nabapally",Apartment,3,1111,3,0,3700000,3330.33,India real-estate dataset (uploaded),real_dataset
Kolkata,"Radharani,Sahid Colony, Paikpara",Apartment,2,810,3,0,5200000,6419.75,India real-estate dataset (uploaded),real_dataset
Kolkata,"Aranyak Apartment,Arjunpur, Kaikhali",Apartment,2,905,3,0,3700000,4088.4,India real-estate dataset (uploaded),real_dataset
Kolkata,"Balaji Greens,Panchanan Tala, Behala",Apartment,2,945,3,1,3500000,3703.7,India real-estate dataset (uploaded),real_dataset
Kolkata,"Rajendra Prasad Colony, Tollygunge",Apartment,2,1500,3,0,3500000,2333.33,India real-estate dataset (uploaded),real_dataset
Kolkata,"Basundhara Apartment ,Arjunpur, Kaikhali",Apartment,2,1200,3,1,2800000,2333.33,India real-estate dataset (uploaded),real_dataset
Kolkata,"Biswanath Colony, Sinthi",Apartment,2,900,3,0,7500000,8333.33,India real-estate dataset (uploaded),real_dataset
Kolkata,"Airport Gate no. 1, International Airport",Apartment,2,780,2,1,2600000,3333.33,India real-estate dataset (uploaded),real_dataset
Kolkata,"r n das road,Tanu Pukur, Dhakuria",Apartment,2,500,2,1,1990000,3980.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sree Durga Pally, Paschim Barisha",Apartment,3,1100,3,1,4300000,3909.09,India real-estate dataset (uploaded),real_dataset
Kolkata,Mandirtala,Apartment,2,835,3,0,3000000,3592.81,India real-estate dataset (uploaded),real_dataset
Kolkata,Raja Bazar,Apartment,4,2000,4,1,20500000,10250.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Selimpur, Dhakuria",Apartment,3,1100,3,1,4800000,4363.64,India real-estate dataset (uploaded),real_dataset
Kolkata,New Town,Apartment,3,1500,3,1,6800000,4533.33,India real-estate dataset (uploaded),real_dataset
Kolkata,"Diamond Park, Joka",Apartment,2,902,3,1,3200000,3547.67,India real-estate dataset (uploaded),real_dataset
Kolkata,"Dumdum ,Rajbari, Dum Dum",Apartment,2,560,2,0,2500000,4464.29,India real-estate dataset (uploaded),real_dataset
Kolkata,"1332 Mahendra Banerjee Road,45 Pally, Behala",Apartment,2,700,2,0,3000000,4285.71,India real-estate dataset (uploaded),real_dataset
Kolkata,"Kalyan Nagar, Rahara",Apartment,3,1145,3,0,3500000,3056.77,India real-estate dataset (uploaded),real_dataset
Kolkata,Kalighat,Apartment,3,1640,3,1,20000000,12195.12,India real-estate dataset (uploaded),real_dataset
Kolkata,"aditya tower ,Satgachi, South Dum Dum",Apartment,2,900,3,0,5800000,6444.44,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sarobar appartment,Dum Dum Park",Apartment,3,1063,3,0,3750000,3527.75,India real-estate dataset (uploaded),real_dataset
Kolkata,"Gopalpur Gram, Rajarhat",Apartment,2,868,3,1,3300000,3801.84,India real-estate dataset (uploaded),real_dataset
Kolkata,"Shyama Residency ,Bliss Park, Behala",Apartment,2,890,3,0,3200000,3595.51,India real-estate dataset (uploaded),real_dataset
Kolkata,"East Park, Barisha",Apartment,2,945,3,0,4000000,4232.8,India real-estate dataset (uploaded),real_dataset
Kolkata,Mundapara,Apartment,2,900,3,0,4400000,4888.89,India real-estate dataset (uploaded),real_dataset
Kolkata,"Nirmala Residency,Nivedita Colony, Patipukur",Apartment,2,880,3,1,5000000,5681.82,India real-estate dataset (uploaded),real_dataset
Kolkata,"Maayer Anchal Apartment ,Baguiati",Apartment,2,800,4,1,2500000,3125.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Vivekananda housing complex ,Madhyamgram",Apartment,2,1000,3,0,1700000,1700.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Banamali Villa,Chittaranjan Colony, Baghajatin",Apartment,2,760,2,1,3470000,4565.79,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sai apartment ,Emboss aaloy, Harinavi",Apartment,3,1250,3,1,3400000,2720.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Regent Place, Regent Park",Apartment,2,555,2,0,2500000,4504.5,India real-estate dataset (uploaded),real_dataset
Kolkata,Nagerbazar,Apartment,2,750,2,1,2900000,3866.67,India real-estate dataset (uploaded),real_dataset
Kolkata,"Ashwini Nagar, Baguiati",Apartment,2,1200,3,0,4200000,3500.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Greater Bakul Bithi, Thakurpukur",Apartment,2,900,3,1,3500000,3888.89,India real-estate dataset (uploaded),real_dataset
Kolkata,"Debmalya Appartment ,Dum Dum Park",Apartment,2,860,3,0,4500000,5232.56,India real-estate dataset (uploaded),real_dataset
Kolkata,"Rajendra Prasad Colony, Tollygunge",Apartment,2,650,2,1,2000000,3076.92,India real-estate dataset (uploaded),real_dataset
Kolkata,"Amarabati, Sodepur",Apartment,2,800,5,1,1600000,2000.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sherwood Estate,Ramchandrapur, Narendrapur",Apartment,2,850,3,0,4500000,5294.12,India real-estate dataset (uploaded),real_dataset
Kolkata,Tiljala,Apartment,2,724,2,1,3950000,5455.8,India real-estate dataset (uploaded),real_dataset
Kolkata,"Udayan Pally, Paschim Barisha",Apartment,2,825,3,1,3200000,3878.79,India real-estate dataset (uploaded),real_dataset
Kolkata,Kamardanga,Apartment,3,1220,3,1,4500000,3688.52,India real-estate dataset (uploaded),real_dataset
Kolkata,"Naskar Para, Prince Anwar Shah Connector",Apartment,2,900,3,1,4199000,4665.56,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sevayatan,Rajbari, Dum Dum",Apartment,1,500,2,0,1200000,2400.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"north dumdum,Jawpur, South Dum Dum",Apartment,2,660,2,1,2800000,4242.42,India real-estate dataset (uploaded),real_dataset
Kolkata,"Mohini apartment,Dum Dum Park",Apartment,2,834,3,0,3700000,4436.45,India real-estate dataset (uploaded),real_dataset
Kolkata,"Shanti nivas kolkata,Kalikapur, Haltu",Apartment,2,900,3,0,4200000,4666.67,India real-estate dataset (uploaded),real_dataset
Kolkata,"Nalban Bheri, Salt Lake City",Apartment,3,1000,3,0,6000000,6000.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Arjunpur, Kaikhali",Apartment,3,1270,3,0,5500000,4330.71,India real-estate dataset (uploaded),real_dataset
Kolkata,"Mohini apartment,Rajbari, Dum Dum",Apartment,2,834,3,0,3700000,4436.45,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bagha Jatin Pally, Baghajatin",Apartment,2,680,2,1,2250000,3308.82,India real-estate dataset (uploaded),real_dataset
Kolkata,"Abalalay ,Vidyasagar, Ganguly Bagan",Apartment,2,750,2,1,3500000,4666.67,India real-estate dataset (uploaded),real_dataset
Kolkata,New Town,Apartment,3,1500,3,0,7170000,4780.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Panchanan Tala, Behala",Apartment,3,1409,3,0,6300000,4471.26,India real-estate dataset (uploaded),real_dataset
Kolkata,New Town,Apartment,3,1465,3,0,7170000,4894.2,India real-estate dataset (uploaded),real_dataset
Kolkata,"Selimpur, Dhakuria",Apartment,2,650,2,0,3000000,4615.38,India real-estate dataset (uploaded),real_dataset
Kolkata,"Subhangi Reseidency,Kamardanga",Apartment,1,571,2,1,2500000,4378.28,India real-estate dataset (uploaded),real_dataset
Kolkata,"Rajbari, Dum Dum",Apartment,2,900,3,0,3500000,3888.89,India real-estate dataset (uploaded),real_dataset
Kolkata,"Bata Colony, Behala Chowrasta",Apartment,3,1280,3,0,7000000,5468.75,India real-estate dataset (uploaded),real_dataset
Kolkata,"Reekjoyoni, Rajarhat",Apartment,2,980,3,1,2744000,2800.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Reekjoyoni, Rajarhat",Apartment,2,1050,3,1,2940000,2800.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sapphire Apartment,Alipore",Apartment,3,1900,3,1,25000000,13157.89,India real-estate dataset (uploaded),real_dataset
Kolkata,"Vivekananda apartment ,Matagiri Harna Pally, Agarpara",Apartment,2,1040,3,0,3000000,2884.62,India real-estate dataset (uploaded),real_dataset
Kolkata,"Narayan abasan ,Ghosh Para, Keshtopur",Apartment,1,536,2,0,1600000,2985.07,India real-estate dataset (uploaded),real_dataset
Kolkata,"Pritilota,South Dum Dum",Apartment,2,650,2,1,2400000,3692.31,India real-estate dataset (uploaded),real_dataset
Kolkata,"Ashirwad ,Rajbari, Dum Dum",Apartment,2,900,3,0,4500000,5000.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"swabhumi Tower,Mandirtala",Apartment,2,890,3,1,3200000,3595.51,India real-estate dataset (uploaded),real_dataset
Kolkata,"Purbasa, Bramhapur",Apartment,2,900,3,1,3500000,3888.89,India real-estate dataset (uploaded),real_dataset
Kolkata,"Madhuja Abasan,Lal Garh Colony, South Dum Dum",Apartment,2,560,2,0,2000000,3571.43,India real-estate dataset (uploaded),real_dataset
Kolkata,Rajarhat,Apartment,2,992,3,0,3125000,3150.2,India real-estate dataset (uploaded),real_dataset
Kolkata,"Clssic Apartment,South Dum Dum",Apartment,2,1041,3,1,4100000,3938.52,India real-estate dataset (uploaded),real_dataset
Kolkata,Alipore,Apartment,3,1674,3,1,20000000,11947.43,India real-estate dataset (uploaded),real_dataset
Kolkata,"Rani Rashmoni Bagan, Santoshpur",House,4,2216,4,1,17000000,7671.48,India real-estate dataset (uploaded),real_dataset
Kolkata,"Kohinoor Apartment ,Airport Gate no. 1, International Airport",Apartment,2,700,2,1,2080000,2971.43,India real-estate dataset (uploaded),real_dataset
Kolkata,"Rajendra Prasad Colony, Tollygunge",Apartment,2,450,2,0,1800000,4000.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Piyush apartment ,Verner Lane, Belghoria",Apartment,3,1100,3,0,3800000,3454.55,India real-estate dataset (uploaded),real_dataset
Kolkata,"Rajwada Royal Garden,Ramchandrapur, Narendrapur",Apartment,2,1424,3,1,8500000,5969.1,India real-estate dataset (uploaded),real_dataset
Kolkata,"Ranjana Apartment ,Deshbandhu Nagar",Apartment,2,885,3,1,2850000,3220.34,India real-estate dataset (uploaded),real_dataset
Kolkata,"Jubeeli Park, Tollygunge",Apartment,2,888,3,1,4500000,5067.57,India real-estate dataset (uploaded),real_dataset
Kolkata,"Action Area I, New Town",Apartment,3,2200,4,1,27500000,12500.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Sonar Kella apartment ,B G Press Colony, Behala",Apartment,2,1080,3,1,3700000,3425.93,India real-estate dataset (uploaded),real_dataset
Kolkata,"Arjunpur, Kaikhali",Apartment,2,911,3,1,3500000,3841.93,India real-estate dataset (uploaded),real_dataset
Kolkata,"Tirupati Abasan,Arjunpur, Kaikhali",Apartment,2,610,2,0,1400000,2295.08,India real-estate dataset (uploaded),real_dataset
Kolkata,Purba Barisha,Apartment,0,769,2,0,2400000,3120.94,India real-estate dataset (uploaded),real_dataset
Kolkata,"LAKE VIEW APARTMENT ,Silpara, Purba Barisha",Apartment,2,769,2,1,2400000,3120.94,India real-estate dataset (uploaded),real_dataset
Kolkata,"Silver Spring Society,Tangra",Apartment,3,2270,4,1,26000000,11453.74,India real-estate dataset (uploaded),real_dataset
Kolkata,"Vivekananda Appartment,Rajbari, Dum Dum",Apartment,2,853,3,0,2600000,3048.07,India real-estate dataset (uploaded),real_dataset
Kolkata,Tangra,Apartment,3,2370,4,1,27000000,11392.41,India real-estate dataset (uploaded),real_dataset
Kolkata,"Joyshree, Baranagar",Apartment,2,837,3,1,3500000,4181.6,India real-estate dataset (uploaded),real_dataset
Kolkata,"Deshpriya Nagar, Belghoria",Apartment,2,731,2,1,2800000,3830.37,India real-estate dataset (uploaded),real_dataset
Kolkata,"RAJWADA BLUES ,Ramchandrapur, Narendrapur",Apartment,3,1545,3,0,6500000,4207.12,India real-estate dataset (uploaded),real_dataset
Kolkata,"Action Area I, New Town",Villa,3,2200,4,1,27500000,12500.0,India real-estate dataset (uploaded),real_dataset
Kolkata,Bramhapur,Apartment,2,750,2,1,2800000,3733.33,India real-estate dataset (uploaded),real_dataset
Kolkata,"Subhangi Reseidency ,Nagerbazar",Apartment,1,571,2,0,2500000,4378.28,India real-estate dataset (uploaded),real_dataset
Kolkata,"Dskshin Raipur, Garia",Apartment,3,1150,3,1,3000000,2608.7,India real-estate dataset (uploaded),real_dataset
Kolkata,"Santiban Apartment,Desh Bandhu Nagar, Baguiati",Apartment,3,1454,3,0,5816000,4000.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"Powder Plaza,Baguiati",Apartment,2,1043,3,0,3975000,3811.12,India real-estate dataset (uploaded),real_dataset
Kolkata,Bijoygarh,Apartment,2,882,3,0,3300000,3741.5,India real-estate dataset (uploaded),real_dataset
Kolkata,"Dhan dubbo,Golpark, South Dum Dum",Apartment,1,585,2,0,2200000,3760.68,India real-estate dataset (uploaded),real_dataset
Kolkata,"Naktala, Garia",Apartment,2,775,2,0,3800000,4903.23,India real-estate dataset (uploaded),real_dataset
Kolkata,"PS Palm Spring,Seal Lane, Tangra",Apartment,3,1381,3,0,9850000,7132.51,India real-estate dataset (uploaded),real_dataset
Kolkata,"Ramchandrapur, Narendrapur",Apartment,1,530,2,1,1700000,3207.55,India real-estate dataset (uploaded),real_dataset
Kolkata,"Basudevpur Colony, Paschim Barisha",Apartment,3,1104,3,0,6000000,5434.78,India real-estate dataset (uploaded),real_dataset
Kolkata,"Jagatpur, Baguiati",Apartment,4,1445,3,0,10000000,6920.42,India real-estate dataset (uploaded),real_dataset
Kolkata,"Desh Bandhu Nagar, Baguiati",Apartment,2,880,3,1,3600000,4090.91,India real-estate dataset (uploaded),real_dataset
Kolkata,"Rani Rashmoni Bagan, Santoshpur",Apartment,2,820,3,0,5575000,6798.78,India real-estate dataset (uploaded),real_dataset
Kolkata,"Jagatpur, Baguiati",Apartment,3,1000,3,1,8500000,8500.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"RamLok Residency,Madurdaha, Hussainpur",Apartment,6,2200,4,1,22500000,10227.27,India real-estate dataset (uploaded),real_dataset
Kolkata,Bagmari,Apartment,3,1718,3,1,17000000,9895.23,India real-estate dataset (uploaded),real_dataset
Kolkata,"Rajbari, Dum Dum",Apartment,1,500,2,0,1800000,3600.0,India real-estate dataset (uploaded),real_dataset
Kolkata,Nayabad,Apartment,3,1165,3,1,5400000,4635.19,India real-estate dataset (uploaded),real_dataset
Kolkata,"Lilasree,Bisharpara, Birati",Apartment,2,747,2,0,2900000,3882.2,India real-estate dataset (uploaded),real_dataset
Kolkata,"East End Gardens,Ballygunj Military Camp, Ballygunge",Apartment,3,1143,3,0,20000000,17497.81,India real-estate dataset (uploaded),real_dataset
Kolkata,"Thirath Residency,Jagatpur, Baguiati",Apartment,2,819,3,0,3700000,4517.7,India real-estate dataset (uploaded),real_dataset
Kolkata,Tangra,Apartment,3,1127,3,1,9000000,7985.8,India real-estate dataset (uploaded),real_dataset
Kolkata,Kalikapur,Apartment,2,700,2,1,3640000,5200.0,India real-estate dataset (uploaded),real_dataset
Kolkata,"United Towers,Arjunpur, Kaikhali",Apartment,3,1021,3,0,5500000,5386.88,India real-estate dataset (uploaded),real_dataset
Kolkata,"Ramchandrapur, Narendrapur",Apartment,3,1505,3,0,6700000,4451.83,India real-estate dataset (uploaded),real_dataset
Kolkata,"Amrita Abashan I,Sonarpur",Apartment,1,400,2,0,1250000,3125.0,India real-estate dataset (uploaded),real_dataset
